UPC,Month_Start,Year,Month,Weighted_Commodity_Index,Expected_Cost,Actual_Item_Cost,Cost_Variance_$,Cost_Variance_%,Sale_Price_Proxy,Baseline_Unit_Margin,Actual_Unit_Margin,Margin_Impact_$,Supplier_Effect_Flag,Expected_Cost_YoY_%,Actual_Cost_YoY_%,Supplier_Streak,Negotiation_Flag,Price_Lag_Months_2024,Price_Lag_Months_2025
235720199128,2023-12-01,2023,12,108.5,9.8413,9.07,-0.7713,-0.07837,10.97,1.9,1.9,0.0,Supplier,,,10,Y,3,3
235720199128,2024-01-01,2024,1,107.15,9.7181,9.2225,-0.4956,-0.051,10.97,1.7475,1.7475,0.0,Supplier,0.07145534729878711,0.016813671444321887,11,Y,3,3
235720199128,2024-02-01,2024,2,107.8,9.7777,9.2225,-0.5552,-0.05678,10.97,1.7475,1.7475,0.0,Supplier,0.07105926169350418,0.016813671444321887,12,Y,3,3
235720199128,2024-03-01,2024,3,108.44,9.8354,9.2225,-0.6129,-0.06232,10.97,1.7475,1.7475,0.0,Supplier,0.06101534013678833,0.016813671444321887,13,Y,3,3
235720199128,2024-04-01,2024,4,109.98,9.9751,9.2225,-0.7526,-0.07544,10.97,1.7475,1.7475,0.0,Supplier,0.053303485634034864,0.016813671444321887,14,Y,3,3
235720199128,2024-05-01,2024,5,109.11,9.8961,9.2225,-0.6736,-0.06807,10.97,1.7475,1.7475,0.0,Supplier,0.03333020079566462,0.016813671444321887,15,Y,3,3
235720199128,2024-06-01,2024,6,108.39,9.831,9.2225,-0.6085,-0.0619,10.97,1.7475,1.7475,0.0,Supplier,0.024884542810379218,0.016813671444321887,16,Y,3,3
235720199128,2024-07-01,2024,7,109.54,9.9354,9.2225,-0.7129,-0.07175,10.97,1.7475,1.7475,0.0,Supplier,0.05153198920463575,0.016813671444321887,17,Y,3,3
235720199128,2024-08-01,2024,8,108.68,9.8576,9.2225,-0.6351,-0.06443,10.97,1.7475,1.7475,0.0,Supplier,0.03851664559629153,0.016813671444321887,18,Y,3,3
235720199128,2024-09-01,2024,9,108.91,9.8783,9.2225,-0.6558,-0.06638,10.97,1.7475,1.7475,0.0,Supplier,0.05218141536364018,0.016813671444321887,19,Y,3,3
235720199128,2024-10-01,2024,10,111.32,10.097,9.2225,-0.8745,-0.08661,10.97,1.7475,1.7475,0.0,Supplier,0.04074543636682226,0.016813671444321887,20,Y,3,3
235720199128,2024-11-01,2024,11,109.91,9.969,9.2225,-0.7465,-0.07488,10.97,1.7475,1.7475,0.0,Supplier,0.015317866090888588,0.016813671444321887,21,Y,3,3
235720199128,2024-12-01,2024,12,109.83,9.962,9.2225,-0.7395,-0.07423,10.97,1.7475,1.7475,0.0,Supplier,0.012264639834168145,0.016813671444321887,22,Y,3,3
235720199128,2025-01-01,2025,1,110.18,9.9937,9.2225,-0.7712,-0.07717,10.97,1.2001,1.7475,0.5474,Supplier,0.02835945297949194,0.0,23,Y,3,3
235720199128,2025-02-01,2025,2,110.26,10.0009,9.2225,-0.7784,-0.07783,10.97,1.2001,1.7475,0.5474,Supplier,0.02282745430929567,0.0,24,Y,3,3
235720199128,2025-03-01,2025,3,110.21,9.9961,9.2225,-0.7736,-0.07739,10.97,1.2001,1.7475,0.5474,Supplier,0.01633893893486804,0.0,25,Y,3,3
235720199128,2025-04-01,2025,4,109.56,9.9371,9.2225,-0.7146,-0.07191,10.97,1.2001,1.7475,0.5474,Supplier,-0.0038094856191918103,0.0,26,Y,3,3
235720199128,2025-05-01,2025,5,107.94,9.79,9.7699,-0.0201,-0.00206,10.97,1.2001,1.2001,0.0,Market,-0.010721395297137448,0.05935483870967739,0,Y,3,3
235720199128,2025-06-01,2025,6,109.81,9.9595,9.7699,-0.1896,-0.01903,10.97,1.2001,1.2001,0.0,Market,0.013070898179229129,0.05935483870967739,0,N,3,3
235720199128,2025-07-01,2025,7,109.49,9.9303,9.7699,-0.1604,-0.01616,10.97,1.2001,1.2001,0.0,Market,-0.0005133160214987331,0.05935483870967739,0,N,3,3
235720199128,2025-08-01,2025,8,109.83,9.9619,9.7699,-0.192,-0.01927,10.97,1.2001,1.2001,0.0,Market,0.010580668722609987,0.05935483870967739,0,N,3,3
235720199128,2025-09-01,2025,9,111.06,10.0731,9.7699,-0.3032,-0.0301,10.97,1.2001,1.2001,0.0,Supplier,0.019719992306368672,0.05935483870967739,1,N,3,3
235720199128,2025-10-01,2025,10,111.45,10.1085,9.7699,-0.3386,-0.0335,10.97,1.2001,1.2001,0.0,Supplier,0.001138952164009055,0.05935483870967739,2,N,3,3
235720199128,2025-11-01,2025,11,113.57,10.3005,9.7699,-0.5306,-0.05151,10.97,1.2001,1.2001,0.0,Supplier,0.0332530845621426,0.05935483870967739,3,Y,3,3
235720199128,2025-12-01,2025,12,113.99,10.339,9.7699,-0.5691,-0.05504,10.97,1.2001,1.2001,0.0,Supplier,0.03784380646456542,0.05935483870967739,4,Y,3,3
236014034742,2023-01-01,2023,1,100.0,3.3028,3.3028,0.0,0.0,4.74,1.4372,1.4372,0.0,Market,,,0,N,0,0
236014034742,2023-02-01,2023,2,100.31,3.3129,3.3028,-0.0101,-0.00304,4.74,1.4372,1.4372,0.0,Market,,,0,N,0,0
236014034742,2023-03-01,2023,3,100.81,3.3295,3.3028,-0.0267,-0.00803,4.74,1.4372,1.4372,0.0,Market,,,0,N,0,0
236014034742,2023-04-01,2023,4,101.16,3.3412,3.3028,-0.0384,-0.01151,4.74,1.4372,1.4372,0.0,Market,,,0,N,0,0
236014034742,2023-05-01,2023,5,102.15,3.3738,3.3028,-0.071,-0.02106,4.74,1.4372,1.4372,0.0,Supplier,,,1,N,0,0
236014034742,2023-06-01,2023,6,102.33,3.3798,3.3028,-0.077,-0.02279,4.74,1.4372,1.4372,0.0,Supplier,,,2,N,0,0
236014034742,2023-07-01,2023,7,102.43,3.3831,3.3028,-0.0803,-0.02375,4.74,1.4372,1.4372,0.0,Supplier,,,3,Y,0,0
236014034742,2023-08-01,2023,8,102.61,3.3889,3.3028,-0.0861,-0.0254,4.74,1.4372,1.4372,0.0,Supplier,,,4,Y,0,0
236014034742,2023-09-01,2023,9,103.34,3.4131,3.3028,-0.1103,-0.03233,4.74,1.4372,1.4372,0.0,Supplier,,,5,Y,0,0
236014034742,2023-10-01,2023,10,103.74,3.4264,3.3028,-0.1236,-0.03608,4.74,1.4372,1.4372,0.0,Supplier,,,6,Y,0,0
236014034742,2023-11-01,2023,11,103.43,3.416,3.3028,-0.1132,-0.03315,4.74,1.4372,1.4372,0.0,Supplier,,,7,Y,0,0
236014034742,2023-12-01,2023,12,104.34,3.4463,3.3028,-0.1435,-0.04163,4.74,1.4372,1.4372,0.0,Supplier,,,8,Y,0,0
236014034742,2024-01-01,2024,1,104.23,3.4424,2.8805,-0.5619,-0.16322,4.42,1.5395,1.5395,-0.0,Supplier,0.042267167252028726,-0.12786120867143025,9,Y,0,0
236014034742,2024-02-01,2024,2,104.49,3.4511,2.8805,-0.5706,-0.16535,4.42,1.5395,1.5395,-0.0,Supplier,0.041715717347339254,-0.12786120867143025,10,Y,0,0
236014034742,2024-03-01,2024,3,104.2,3.4415,2.8805,-0.561,-0.163,4.42,1.5395,1.5395,-0.0,Supplier,0.03363868448716034,-0.12786120867143025,11,Y,0,0
236014034742,2024-04-01,2024,4,104.48,3.4507,2.8805,-0.5702,-0.16525,4.42,1.5395,1.5395,-0.0,Supplier,0.032772656530587696,-0.12786120867143025,12,Y,0,0
236014034742,2024-05-01,2024,5,104.79,3.4611,2.8805,-0.5806,-0.16776,4.42,1.5395,1.5395,-0.0,Supplier,0.02587586697492439,-0.12786120867143025,13,Y,0,0
236014034742,2024-06-01,2024,6,104.96,3.4666,2.8805,-0.5861,-0.16908,4.42,1.5395,1.5395,-0.0,Supplier,0.025681993017338423,-0.12786120867143025,14,Y,0,0
236014034742,2024-07-01,2024,7,103.63,3.4228,2.8805,-0.5423,-0.15844,4.42,1.5395,1.5395,-0.0,Supplier,0.011734799444296673,-0.12786120867143025,15,Y,0,0
236014034742,2024-08-01,2024,8,103.18,3.4078,2.8805,-0.5273,-0.15472,4.42,1.5395,1.5395,-0.0,Supplier,0.005577030894980739,-0.12786120867143025,16,Y,0,0
236014034742,2024-09-01,2024,9,103.6,3.4216,2.8805,-0.5411,-0.15814,4.42,1.5395,1.5395,-0.0,Supplier,0.0024904046175031613,-0.12786120867143025,17,Y,0,0
236014034742,2024-10-01,2024,10,103.09,3.4048,2.8805,-0.5243,-0.15399,4.42,1.5395,1.5395,-0.0,Supplier,-0.006303992528601476,-0.12786120867143025,18,Y,0,0
236014034742,2024-11-01,2024,11,103.85,3.4298,2.8805,-0.5493,-0.16015,4.42,1.5395,1.5395,-0.0,Supplier,0.0040398126463701,-0.12786120867143025,19,Y,0,0
236014034742,2024-12-01,2024,12,103.58,3.4209,2.8805,-0.5404,-0.15797,4.42,1.5395,1.5395,-0.0,Supplier,-0.007370223137857956,-0.12786120867143025,20,Y,0,0
236014034742,2025-01-01,2025,1,103.38,3.4144,2.8805,-0.5339,-0.15638,4.11,1.3353,1.2295,-0.1058,Supplier,-0.008133860097606305,0.0,21,Y,0,0
236014034742,2025-02-01,2025,2,104.45,3.4499,2.8805,-0.5694,-0.16505,4.11,1.3353,1.2295,-0.1058,Supplier,-0.00034771522123377974,0.0,22,Y,0,0
236014034742,2025-03-01,2025,3,105.33,3.4787,2.8805,-0.5982,-0.17197,4.11,1.3353,1.2295,-0.1058,Supplier,0.010809240156908206,0.0,23,Y,0,0
236014034742,2025-04-01,2025,4,104.23,3.4425,2.7747,-0.6678,-0.19399,4.11,1.3353,1.3353,0.0,Supplier,-0.0023763294404034463,-0.036729734421107385,24,Y,0,0
236014034742,2025-05-01,2025,5,104.88,3.4639,2.7747,-0.6892,-0.19897,4.11,1.3353,1.3353,0.0,Supplier,0.0008089913611279975,-0.036729734421107385,25,Y,0,0
236014034742,2025-06-01,2025,6,104.78,3.4608,2.7747,-0.6861,-0.19826,4.11,1.3353,1.3353,0.0,Supplier,-0.0016731090982519126,-0.036729734421107385,26,Y,0,0
236014034742,2025-07-01,2025,7,104.98,3.4673,2.7747,-0.6926,-0.19976,4.11,1.3353,1.3353,0.0,Supplier,0.013001051770480165,-0.036729734421107385,27,Y,0,0
236014034742,2025-08-01,2025,8,105.01,3.4684,2.7747,-0.6937,-0.2,4.11,1.3353,1.3353,0.0,Supplier,0.01778273372850525,-0.036729734421107385,28,Y,0,0
236014034742,2025-09-01,2025,9,105.16,3.4733,2.7747,-0.6986,-0.20114,4.11,1.3353,1.3353,0.0,Supplier,0.015109890109890056,-0.036729734421107385,29,Y,0,0
236014034742,2025-10-01,2025,10,105.31,3.4783,2.7747,-0.7036,-0.20229,4.11,1.3353,1.3353,0.0,Supplier,0.021587171052631637,-0.036729734421107385,30,Y,0,0
236014034742,2025-11-01,2025,11,105.85,3.496,2.7747,-0.7213,-0.20633,4.11,1.3353,1.3353,0.0,Supplier,0.019301416992244302,-0.036729734421107385,31,Y,0,0
236014034742,2025-12-01,2025,12,105.42,3.4817,2.7747,-0.707,-0.20306,4.11,1.3353,1.3353,0.0,Supplier,0.017773100646028883,-0.036729734421107385,32,Y,0,0
236525944491,2023-01-01,2023,1,100.0,31.4793,31.4793,0.0,0.0,41.01,9.5307,9.5307,0.0,Market,,,0,N,0,0
236525944491,2023-02-01,2023,2,100.7,31.7009,31.4793,-0.2216,-0.00699,41.01,9.5307,9.5307,0.0,Market,,,0,N,0,0
236525944491,2023-03-01,2023,3,102.61,32.3004,31.4793,-0.8211,-0.02542,41.01,9.5307,9.5307,0.0,Supplier,,,1,N,0,0
236525944491,2023-04-01,2023,4,102.82,32.368,31.4793,-0.8887,-0.02746,41.01,9.5307,9.5307,0.0,Supplier,,,2,N,0,0
236525944491,2023-05-01,2023,5,103.28,32.512,31.4793,-1.0327,-0.03176,41.01,9.5307,9.5307,0.0,Supplier,,,3,Y,0,0
236525944491,2023-06-01,2023,6,104.19,32.7973,31.4793,-1.318,-0.04019,41.01,9.5307,9.5307,0.0,Supplier,,,4,Y,0,0
236525944491,2023-07-01,2023,7,103.54,32.5923,31.4793,-1.113,-0.03415,41.01,9.5307,9.5307,0.0,Supplier,,,5,Y,0,0
236525944491,2023-08-01,2023,8,103.34,32.5303,31.4793,-1.051,-0.03231,41.01,9.5307,9.5307,0.0,Supplier,,,6,Y,0,0
236525944491,2023-09-01,2023,9,103.12,32.4628,31.4793,-0.9835,-0.0303,41.01,9.5307,9.5307,0.0,Supplier,,,7,Y,0,0
236525944491,2023-10-01,2023,10,105.48,33.2048,31.4793,-1.7255,-0.05197,41.01,9.5307,9.5307,0.0,Supplier,,,8,Y,0,0
236525944491,2023-11-01,2023,11,105.85,33.3197,31.4793,-1.8404,-0.05524,41.01,9.5307,9.5307,0.0,Supplier,,,9,Y,0,0
236525944491,2023-12-01,2023,12,106.75,33.6048,31.4793,-2.1255,-0.06325,41.01,9.5307,9.5307,0.0,Supplier,,,10,Y,0,0
236525944491,2024-01-01,2024,1,107.15,33.7306,31.7546,-1.976,-0.05858,44.94,13.1854,13.1854,-0.0,Supplier,0.07151683804913089,0.008745429536235028,11,Y,0,0
236525944491,2024-02-01,2024,2,106.3,33.4623,31.7546,-1.7077,-0.05103,44.94,13.1854,13.1854,-0.0,Supplier,0.05556309126870218,0.008745429536235028,12,Y,0,0
236525944491,2024-03-01,2024,3,107.28,33.7701,31.7546,-2.0155,-0.05968,44.94,13.1854,13.1854,-0.0,Supplier,0.04550098450793172,0.008745429536235028,13,Y,0,0
236525944491,2024-04-01,2024,4,107.87,33.9555,31.7546,-2.2009,-0.06482,44.94,13.1854,13.1854,-0.0,Supplier,0.04904535343549177,0.008745429536235028,14,Y,0,0
236525944491,2024-05-01,2024,5,108.42,34.1295,31.7546,-2.3749,-0.06959,44.94,13.1854,13.1854,-0.0,Supplier,0.04975086122047245,0.008745429536235028,15,Y,0,0
236525944491,2024-06-01,2024,6,108.82,34.255,31.7546,-2.5004,-0.07299,44.94,13.1854,13.1854,-0.0,Supplier,0.04444573181328959,0.008745429536235028,16,Y,0,0
236525944491,2024-07-01,2024,7,110.35,34.7377,31.7546,-2.9831,-0.08588,44.94,13.1854,13.1854,-0.0,Supplier,0.06582536365951452,0.008745429536235028,17,Y,0,0
236525944491,2024-08-01,2024,8,109.05,34.3279,31.7546,-2.5733,-0.07496,44.94,13.1854,13.1854,-0.0,Supplier,0.055259250606357835,0.008745429536235028,18,Y,0,0
236525944491,2024-09-01,2024,9,110.15,34.6752,31.7546,-2.9206,-0.08423,44.94,13.1854,13.1854,-0.0,Supplier,0.06815185381421185,0.008745429536235028,19,Y,0,0
236525944491,2024-10-01,2024,10,112.04,35.2701,31.7546,-3.5155,-0.09967,44.94,13.1854,13.1854,-0.0,Supplier,0.062198838722112404,0.008745429536235028,20,Y,0,0
236525944491,2024-11-01,2024,11,111.82,35.1993,31.7546,-3.4447,-0.09786,44.94,13.1854,13.1854,-0.0,Supplier,0.05641107212850072,0.008745429536235028,21,Y,0,0
236525944491,2024-12-01,2024,12,112.28,35.3456,31.7546,-3.591,-0.1016,44.94,13.1854,13.1854,-0.0,Supplier,0.051802123506165865,0.008745429536235028,22,Y,0,0
236525944491,2025-01-01,2025,1,112.32,35.359,31.7546,-3.6044,-0.10194,48.44,14.5368,16.6854,2.1486,Supplier,0.048276639016204825,0.0,23,Y,0,0
236525944491,2025-02-01,2025,2,112.22,35.3257,31.7546,-3.5711,-0.10109,48.44,14.5368,16.6854,2.1486,Supplier,0.05568654874291368,0.0,24,Y,0,0
236525944491,2025-03-01,2025,3,111.55,35.1158,31.7546,-3.3612,-0.09572,48.44,14.5368,16.6854,2.1486,Supplier,0.03984886038240942,0.0,25,Y,0,0
236525944491,2025-04-01,2025,4,112.31,35.3552,31.7546,-3.6006,-0.10184,48.44,14.5368,16.6854,2.1486,Supplier,0.04122159885732812,0.0,26,Y,0,0
236525944491,2025-05-01,2025,5,112.7,35.4783,31.7546,-3.7237,-0.10496,48.44,14.5368,16.6854,2.1486,Supplier,0.03952006328835744,0.0,27,Y,0,0
236525944491,2025-06-01,2025,6,113.52,35.7355,31.7546,-3.9809,-0.1114,48.44,14.5368,16.6854,2.1486,Supplier,0.0432199678878995,0.0,28,Y,0,0
236525944491,2025-07-01,2025,7,112.57,35.4353,31.7546,-3.6807,-0.10387,48.44,14.5368,16.6854,2.1486,Supplier,0.020081928279650052,0.0,29,Y,0,0
236525944491,2025-08-01,2025,8,113.64,35.7726,31.7546,-4.018,-0.11232,48.44,14.5368,16.6854,2.1486,Supplier,0.04208530087771156,0.0,30,Y,0,0
236525944491,2025-09-01,2025,9,113.31,35.6699,31.7546,-3.9153,-0.10977,48.44,14.5368,16.6854,2.1486,Supplier,0.028686208010336056,0.0,31,Y,0,0
236525944491,2025-10-01,2025,10,113.65,35.7771,31.7546,-4.0225,-0.11243,48.44,14.5368,16.6854,2.1486,Supplier,0.014374782039177525,0.0,32,Y,0,0
236525944491,2025-11-01,2025,11,115.0,36.2003,31.7546,-4.4457,-0.12281,48.44,14.5368,16.6854,2.1486,Supplier,0.028438065529712064,0.0,33,Y,0,0
236525944491,2025-12-01,2025,12,115.52,36.3645,33.9032,-2.4613,-0.06768,48.44,14.5368,14.5368,0.0,Supplier,0.028826784663437577,0.06766263785404325,34,Y,0,0
237102241999,2023-01-01,2023,1,100.0,7.572,7.572,0.0,0.0,8.33,0.758,0.758,0.0,Market,,,0,N,0,0
237102241999,2023-02-01,2023,2,101.06,7.6526,7.572,-0.0806,-0.01053,8.33,0.758,0.758,0.0,Market,,,0,N,0,0
237102241999,2023-03-01,2023,3,103.51,7.8377,7.572,-0.2657,-0.0339,8.33,0.758,0.758,0.0,Supplier,,,1,N,0,0
237102241999,2023-04-01,2023,4,104.38,7.9037,7.572,-0.3317,-0.04197,8.33,0.758,0.758,0.0,Supplier,,,2,N,0,0
237102241999,2023-05-01,2023,5,104.82,7.9372,7.572,-0.3652,-0.04601,8.33,0.758,0.758,0.0,Supplier,,,3,Y,0,0
237102241999,2023-06-01,2023,6,105.38,7.9794,7.572,-0.4074,-0.05106,8.33,0.758,0.758,0.0,Supplier,,,4,Y,0,0
237102241999,2023-07-01,2023,7,105.14,7.9615,7.572,-0.3895,-0.04893,8.33,0.758,0.758,0.0,Supplier,,,5,Y,0,0
237102241999,2023-08-01,2023,8,105.36,7.9779,7.572,-0.4059,-0.05087,8.33,0.758,0.758,0.0,Supplier,,,6,Y,0,0
237102241999,2023-09-01,2023,9,105.56,7.9927,7.572,-0.4207,-0.05263,8.33,0.758,0.758,0.0,Supplier,,,7,Y,0,0
237102241999,2023-10-01,2023,10,106.61,8.0725,7.572,-0.5005,-0.062,8.33,0.758,0.758,0.0,Supplier,,,8,Y,0,0
237102241999,2023-11-01,2023,11,105.91,8.0194,7.572,-0.4474,-0.05579,8.33,0.758,0.758,0.0,Supplier,,,9,Y,0,0
237102241999,2023-12-01,2023,12,106.72,8.081,7.572,-0.509,-0.06298,8.33,0.758,0.758,0.0,Supplier,,,10,Y,0,0
237102241999,2024-01-01,2024,1,108.5,8.2157,8.6735,0.4578,0.05573,9.13,0.4565,0.4565,0.0,Supplier,0.08501056524035921,0.14547015319598522,11,Y,0,0
237102241999,2024-02-01,2024,2,108.6,8.2234,8.6735,0.4501,0.05473,9.13,0.4565,0.4565,0.0,Supplier,0.0745890285654549,0.14547015319598522,12,Y,0,0
237102241999,2024-03-01,2024,3,109.64,8.3018,8.6735,0.3717,0.04477,9.13,0.4565,0.4565,0.0,Supplier,0.05921379996682696,0.14547015319598522,13,Y,0,0
237102241999,2024-04-01,2024,4,111.16,8.4167,8.6735,0.2568,0.03051,9.13,0.4565,0.4565,0.0,Supplier,0.06490630970305067,0.14547015319598522,14,Y,0,0
237102241999,2024-05-01,2024,5,110.99,8.4038,8.6735,0.2697,0.03209,9.13,0.4565,0.4565,0.0,Supplier,0.05878647381948299,0.14547015319598522,15,Y,0,0
237102241999,2024-06-01,2024,6,112.39,8.5103,8.6735,0.1632,0.01917,9.13,0.4565,0.4565,0.0,Market,0.0665338245983409,0.14547015319598522,0,N,0,0
237102241999,2024-07-01,2024,7,112.71,8.5348,8.6735,0.1387,0.01625,9.13,0.4565,0.4565,0.0,Market,0.07200904352194937,0.14547015319598522,0,N,0,0
237102241999,2024-08-01,2024,8,112.97,8.5542,8.6735,0.1193,0.01394,9.13,0.4565,0.4565,0.0,Market,0.07223705486406184,0.14547015319598522,0,N,0,0
237102241999,2024-09-01,2024,9,112.97,8.5541,8.6735,0.1194,0.01396,9.13,0.4565,0.4565,0.0,Market,0.07023909317251986,0.14547015319598522,0,N,0,0
237102241999,2024-10-01,2024,10,113.27,8.5767,8.6735,0.0968,0.01128,9.13,0.4565,0.4565,0.0,Market,0.062458965624032414,0.14547015319598522,0,N,0,0
237102241999,2024-11-01,2024,11,114.46,8.6672,8.6735,0.0063,0.00073,9.13,0.4565,0.4565,0.0,Market,0.08077911065665755,0.14547015319598522,0,N,0,0
237102241999,2024-12-01,2024,12,116.51,8.8221,8.6735,-0.1486,-0.01684,9.13,0.4565,0.4565,0.0,Market,0.09170894691251097,0.14547015319598522,0,N,0,0
237102241999,2025-01-01,2025,1,117.9,8.9271,8.6735,-0.2536,-0.02841,10.19,0.5095,1.5165,1.007,Supplier,0.08659030879900675,0.0,1,N,0,0
237102241999,2025-02-01,2025,2,120.98,9.1609,8.6735,-0.4874,-0.05321,10.19,0.5095,1.5165,1.007,Supplier,0.11400393997616565,0.0,2,N,0,0
237102241999,2025-03-01,2025,3,120.7,9.1398,8.6735,-0.4663,-0.05102,10.19,0.5095,1.5165,1.007,Supplier,0.10094196439326408,0.0,3,Y,0,0
237102241999,2025-04-01,2025,4,122.54,9.2785,8.6735,-0.605,-0.06521,10.19,0.5095,1.5165,1.007,Supplier,0.10239167369634172,0.0,4,Y,0,0
237102241999,2025-05-01,2025,5,123.56,9.3562,8.6735,-0.6827,-0.07297,10.19,0.5095,1.5165,1.007,Supplier,0.11332968419048517,0.0,5,Y,0,0
237102241999,2025-06-01,2025,6,126.71,9.5942,8.6735,-0.9207,-0.09596,10.19,0.5095,1.5165,1.007,Supplier,0.12736331269167955,0.0,6,Y,0,0
237102241999,2025-07-01,2025,7,125.75,9.5218,8.6735,-0.8483,-0.08909,10.19,0.5095,1.5165,1.007,Supplier,0.11564418615550442,0.0,7,Y,0,0
237102241999,2025-08-01,2025,8,125.22,9.4819,8.6735,-0.8084,-0.08526,10.19,0.5095,1.5165,1.007,Supplier,0.10844965046409949,0.0,8,Y,0,0
237102241999,2025-09-01,2025,9,125.22,9.4816,8.6735,-0.8081,-0.08523,10.19,0.5095,1.5165,1.007,Supplier,0.10842753767199365,0.0,9,Y,0,0
237102241999,2025-10-01,2025,10,122.73,9.2928,8.6735,-0.6193,-0.06664,10.19,0.5095,1.5165,1.007,Supplier,0.08349365140438625,0.0,10,Y,0,0
237102241999,2025-11-01,2025,11,122.71,9.2918,8.6735,-0.6183,-0.06654,10.19,0.5095,1.5165,1.007,Supplier,0.07206479601255311,0.0,11,Y,0,0
237102241999,2025-12-01,2025,12,122.21,9.2535,9.6805,0.427,0.04614,10.19,0.5095,0.5095,-0.0,Supplier,0.0488999217873296,0.11610076670317637,12,Y,0,0
238972851068,2023-01-01,2023,1,100.0,8.8112,8.8112,0.0,0.0,13.51,4.6988,4.6988,0.0,Market,,,0,N,6,3
238972851068,2023-02-01,2023,2,101.6,8.9523,8.8112,-0.1411,-0.01576,13.51,4.6988,4.6988,0.0,Market,,,0,N,6,3
238972851068,2023-03-01,2023,3,103.09,9.0834,8.8112,-0.2722,-0.02997,13.51,4.6988,4.6988,0.0,Supplier,,,1,N,6,3
238972851068,2023-04-01,2023,4,103.76,9.1428,8.8112,-0.3316,-0.03627,13.51,4.6988,4.6988,0.0,Supplier,,,2,N,6,3
238972851068,2023-05-01,2023,5,104.82,9.2359,8.8112,-0.4247,-0.04599,13.51,4.6988,4.6988,0.0,Supplier,,,3,Y,6,3
238972851068,2023-06-01,2023,6,105.79,9.321,8.8112,-0.5098,-0.05469,13.51,4.6988,4.6988,0.0,Supplier,,,4,Y,6,3
238972851068,2023-07-01,2023,7,107.2,9.4455,8.8112,-0.6343,-0.06715,13.51,4.6988,4.6988,0.0,Supplier,,,5,Y,6,3
238972851068,2023-08-01,2023,8,106.78,9.4086,8.8112,-0.5974,-0.0635,13.51,4.6988,4.6988,0.0,Supplier,,,6,Y,6,3
238972851068,2023-09-01,2023,9,107.05,9.4325,8.8112,-0.6213,-0.06586,13.51,4.6988,4.6988,0.0,Supplier,,,7,Y,6,3
238972851068,2023-10-01,2023,10,108.12,9.5268,8.8112,-0.7156,-0.07511,13.51,4.6988,4.6988,0.0,Supplier,,,8,Y,6,3
238972851068,2023-11-01,2023,11,107.05,9.4322,8.8112,-0.621,-0.06584,13.51,4.6988,4.6988,0.0,Supplier,,,9,Y,6,3
238972851068,2023-12-01,2023,12,106.98,9.4263,8.8112,-0.6151,-0.06525,13.51,4.6988,4.6988,0.0,Supplier,,,10,Y,6,3
238972851068,2024-01-01,2024,1,106.53,9.3865,8.1973,-1.1892,-0.12669,14.17,5.9727,5.9727,0.0,Supplier,0.06529190121663353,-0.06967268930452142,11,Y,6,3
238972851068,2024-02-01,2024,2,107.03,9.431,8.1973,-1.2337,-0.13081,14.17,5.9727,5.9727,0.0,Supplier,0.053472292036683244,-0.06967268930452142,12,Y,6,3
238972851068,2024-03-01,2024,3,107.34,9.4576,8.1973,-1.2603,-0.13326,14.17,5.9727,5.9727,0.0,Supplier,0.04119602791906107,-0.06967268930452142,13,Y,6,3
238972851068,2024-04-01,2024,4,107.75,9.4944,8.1973,-1.2971,-0.13662,14.17,5.9727,5.9727,0.0,Supplier,0.038456490353064865,-0.06967268930452142,14,Y,6,3
238972851068,2024-05-01,2024,5,107.89,9.5061,8.1973,-1.3088,-0.13768,14.17,5.9727,5.9727,0.0,Supplier,0.02925540553708883,-0.06967268930452142,15,Y,6,3
238972851068,2024-06-01,2024,6,109.57,9.6541,8.1973,-1.4568,-0.1509,14.17,5.9727,5.9727,0.0,Supplier,0.03573650895826619,-0.06967268930452142,16,Y,6,3
238972851068,2024-07-01,2024,7,109.34,9.6341,8.1973,-1.4368,-0.14913,14.17,5.9727,5.9727,0.0,Supplier,0.019967180138690477,-0.06967268930452142,17,Y,6,3
238972851068,2024-08-01,2024,8,108.26,9.539,8.1973,-1.3417,-0.14066,14.17,5.9727,5.9727,0.0,Supplier,0.013859660310779454,-0.06967268930452142,18,Y,6,3
238972851068,2024-09-01,2024,9,108.76,9.5827,8.1973,-1.3854,-0.14457,14.17,5.9727,5.9727,0.0,Supplier,0.015923668168566385,-0.06967268930452142,19,Y,6,3
238972851068,2024-10-01,2024,10,109.46,9.6448,8.1973,-1.4475,-0.15009,14.17,5.9727,5.9727,0.0,Supplier,0.012386110761221092,-0.06967268930452142,20,Y,6,3
238972851068,2024-11-01,2024,11,109.73,9.6681,8.1973,-1.4708,-0.15213,14.17,5.9727,5.9727,0.0,Supplier,0.025010071881427454,-0.06967268930452142,21,Y,6,3
238972851068,2024-12-01,2024,12,108.88,9.594,8.1973,-1.3967,-0.14558,14.17,5.9727,5.9727,0.0,Supplier,0.017790649565577077,-0.06967268930452142,22,Y,6,3
238972851068,2025-01-01,2025,1,109.13,9.6161,8.1973,-1.4188,-0.14754,13.79,5.5698,5.5927,0.0229,Supplier,0.024460661588451504,0.0,23,Y,6,3
238972851068,2025-02-01,2025,2,108.34,9.5462,8.1973,-1.3489,-0.1413,13.79,5.5698,5.5927,0.0229,Supplier,0.012215035521153883,0.0,24,Y,6,3
